1002,YER061C,0.965784939,1003,YER074W
5306,YDL113C,0.941991848,5307,YDL115C
530,YDR343C,0.988438524,531,YDR345C
530,YDR343C,0.938352314,532,YDR347W
530,YDR343C,0.918573593,534,YDR351W
530,YDR343C,0.962581329,535,YDR364C
530,YDR343C,0.928221039,536,YDR365W-A
530,YDR343C,0.913128960,537,YDR366C
530,YDR343C,0.963017614,538,YDR368W
5312,YDR169C,0.953102869,5313,YDR170W-A
5312,YDR169C,0.907944335,5314,YDR183W
5312,YDR169C,0.916298370,5315,YDR185C
5313,YDR170W-A,0.905711508,5315,YDR185C
531,YDR345C,0.939091940,532,YDR347W
531,YDR345C,0.881421933,533,YDR349C
531,YDR345C,0.933851277,534,YDR351W
531,YDR345C,0.959716119,535,YDR364C
531,YDR345C,0.922246754,536,YDR365W-A
531,YDR345C,0.930558847,537,YDR366C
531,YDR345C,0.940143668,538,YDR368W
5327,YDR229W,0.947681142,5328,YDR231C
5327,YDR229W,0.878177318,5329,YDR233C
5328,YDR231C,0.943227993,5329,YDR233C
532,YDR347W,0.951818536,534,YDR351W
532,YDR347W,0.967736587,535,YDR364C
532,YDR347W,0.902478116,538,YDR368W
5339,YEL009C,0.991486607,5340,YEL011W
533,YDR349C,0.946654979,534,YDR351W
533,YDR349C,0.883521159,537,YDR366C
5348,YEL037C,0.981431605,5349,YEL039C
534,YDR351W,0.947157650,535,YDR364C
534,YDR351W,0.909496939,537,YDR366C
534,YDR351W,0.881550691,538,YDR368W
5352,YEL057C,0.910375971,5353,YEL059C-A
5353,YEL059C-A,0.930942460,5354,YEL060C
5354,YEL060C,0.876548543,5356,YFR006W
535,YDR364C,0.936467559,538,YDR368W
5365,YFR033C,0.933028576,5368,YFR051C
5365,YFR033C,0.985581712,5369,YFR053C
5367,YFR037C,0.898273219,5368,YFR051C
5368,YFR051C,0.944433742,5369,YFR053C
536,YDR365W-A,0.956368588,537,YDR366C
536,YDR365W-A,0.936942463,538,YDR368W
5374,YGL018C,0.939049776,5375,YGL020C
5374,YGL018C,0.913236846,5376,YGL022W
5375,YGL020C,0.883676998,5376,YGL022W
537,YDR366C,0.877904731,538,YDR368W
5383,YGR068C,0.902209437,5384,YGR070W
5386,YGR086C,0.972808602,5387,YGR088W
5397,YGR118W,0.911429440,5398,YGR131W
5397,YGR118W,0.951559834,5399,YGR133W
5397,YGR118W,0.912775040,5400,YGR135W
5398,YGR131W,0.932622775,5399,YGR133W
5399,YGR133W,0.953403578,5400,YGR135W
5403,YGR141W,0.985186484,5404,YHR084W
540,YDR372C,0.945950422,542,YDR388W
540,YDR372C,0.972648142,543,YDR390C
540,YDR372C,0.936887694,544,YDR392W
540,YDR372C,0.949142188,545,YDR394W
5411,YHR110W,0.945765875,5412,YHR112C
5416,YHR132C,0.955705594,5418,YHR135C
5416,YHR132C,0.933680050,5419,YHR137W
5416,YHR132C,0.902428001,5420,YHR139C
5417,YHR133C,0.899929648,5418,YHR135C
5418,YHR135C,0.909143608,5419,YHR137W
5418,YHR135C,0.876451431,5420,YHR139C
5419,YHR137W,0.964436489,5420,YHR139C
541,YDR386W,0.876668542,545,YDR394W
542,YDR388W,0.947088268,543,YDR390C
542,YDR388W,0.962239418,544,YDR392W
542,YDR388W,0.995565975,545,YDR394W
5430,YLL026W,0.984719781,5432,YBR181C
5430,YLL026W,0.885292901,5433,YJR009C
5430,YLL026W,0.972563065,5434,YFL039C
5431,YLR212C,0.877542892,5432,YBR181C
5432,YBR181C,0.915399989,5433,YJR009C
5432,YBR181C,0.977502605,5434,YFL039C
5433,YJR009C,0.937842713,5434,YFL039C
5439,YJR009C,0.950390531,5440,YFL039C
5439,YJR009C,0.880897863,5442,YLL026W
543,YDR390C,0.959373060,544,YDR392W
543,YDR390C,0.943796216,545,YDR394W
5440,YFL039C,0.969776442,5442,YLL026W
5441,YIL115C,0.882865276,5442,YLL026W
5444,YBR181C,0.914480945,5445,YJR009C
5444,YBR181C,0.970330412,5446,YFL039C
5445,YJR009C,0.938385688,5446,YFL039C
544,YDR392W,0.946802399,545,YDR394W
5450,YBR181C,0.931857489,5451,YJR009C
5453,YJL021C,0.947110430,5454,YJL023C
5457,YJL029C,0.924684677,5458,YJL044C
5462,YJL052W,0.873894057,5464,YJL068C
5463,YJL054W,0.938497050,5464,YJL068C
5468,YJL076W,0.966399267,5469,YJL078C
5471,YJL094C,0.927462341,5472,YJL096W
5474,YJL100W,0.988606334,5475,YJL102W
5477,YKL017C,0.969794991,5478,YKL019W
5482,YKL038W,0.952045469,5483,YKL040C
5487,YKL048C,0.893596607,5488,YKL061W
5487,YKL048C,0.898755099,5489,YKL063C
5487,YKL048C,0.907669950,5491,YKL067W
5488,YKL061W,0.873624603,5489,YKL063C
5488,YKL061W,0.980454968,5490,YKL065C
5488,YKL061W,0.959809931,5491,YKL067W
5489,YKL063C,0.875239389,5491,YKL067W
5490,YKL065C,0.980666163,5491,YKL067W
5497,YKL091C,0.885742809,5498,YKL093W
5497,YKL091C,0.933182480,5499,YKL095W
549,YDR414C,0.876900828,552,YDR420W
549,YDR414C,0.917281358,556,YER091C
549,YDR414C,0.905921442,557,YER092W
549,YDR414C,0.916586587,559,YER107C
549,YDR414C,0.961491635,561,YER112W
5501,YLL065W,0.899873307,5502,YLL067C
5512,YLR043C,0.913004685,5513,YLR045C
551,YDR418W,0.905256236,552,YDR420W
551,YDR418W,0.919588065,553,YER086W
551,YDR418W,0.916989057,556,YER091C
551,YDR418W,0.943333015,557,YER092W
551,YDR418W,0.925036789,558,YER093C-A
551,YDR418W,0.963008349,559,YER107C
551,YDR418W,0.925788662,560,YER110C
551,YDR418W,0.917541544,561,YER112W
5522,YLR075W,0.903030222,5523,YLR077W
5523,YLR077W,0.919779899,5524,YLR371W
5526,YLR375W,0.969136600,5527,YLR377C
552,YDR420W,0.935720594,553,YER086W
552,YDR420W,0.957133803,555,YER089C
552,YDR420W,0.926613127,556,YER091C
552,YDR420W,0.957693126,557,YER092W
552,YDR420W,0.924510605,558,YER093C-A
552,YDR420W,0.941283535,559,YER107C
552,YDR420W,0.911620722,560,YER110C
552,YDR420W,0.939825883,561,YER112W
5538,YLR421C,0.903047719,5539,YLR423C
553,YER086W,0.882189911,554,YER087W
553,YER086W,0.928787806,555,YER089C
553,YER086W,0.918660463,556,YER091C
553,YER086W,0.952236561,557,YER092W
553,YER086W,0.934084254,558,YER093C-A
553,YER086W,0.913611233,559,YER107C
553,YER086W,0.913989498,560,YER110C
553,YER086W,0.913465000,561,YER112W
5546,YLR448W,0.872236629,5547,YLR450W
5546,YLR448W,0.894702942,5548,YMR135C
5548,YMR135C,0.901623570,5549,YMR136W
554,YER087W,0.943059703,555,YER089C
554,YER087W,0.909952355,556,YER091C
554,YER087W,0.908506820,557,YER092W
554,YER087W,0.914802686,560,YER110C
5551,YMR140W,0.892872503,5553,YMR144W
5552,YMR142C,0.980924046,5553,YMR144W
5552,YMR142C,0.988145346,5554,YMR157C
5553,YMR144W,0.969315559,5554,YMR157C
5558,YMR163C,0.964129276,5559,YMR165C
5558,YMR163C,0.965732719,5560,YMR177W
5558,YMR163C,0.980670235,5561,YMR179W
5558,YMR163C,0.910658029,5562,YMR181C
5558,YMR163C,0.897889619,5564,YMR185W
5558,YMR163C,0.972206129,5565,YMR187C
5558,YMR163C,0.971764634,5567,YMR201C
5558,YMR163C,0.902298189,5568,YMR203W
5558,YMR163C,0.968409533,5570,YMR207C
5558,YMR163C,0.897447808,5571,YMR209C
5558,YMR163C,0.939139470,5572,YNL178W
5558,YMR163C,0.936723223,5573,YNL180C
5559,YMR165C,0.903405663,5560,YMR177W
5559,YMR165C,0.978943665,5561,YMR179W
5559,YMR165C,0.922881416,5562,YMR181C
5559,YMR165C,0.902349558,5564,YMR185W
5559,YMR165C,0.993978427,5565,YMR187C
5559,YMR165C,0.892230832,5567,YMR201C
5559,YMR165C,0.899668592,5568,YMR203W
5559,YMR165C,0.876662582,5569,YMR205C
5559,YMR165C,0.987869111,5570,YMR207C
5559,YMR165C,0.928609662,5572,YNL178W
5559,YMR165C,0.913830087,5573,YNL180C
555,YER089C,0.951541724,556,YER091C
555,YER089C,0.969049189,557,YER092W
555,YER089C,0.934734152,559,YER107C
555,YER089C,0.955447285,560,YER110C
555,YER089C,0.918983139,561,YER112W
5560,YMR177W,0.957735457,5561,YMR179W
5560,YMR177W,0.915937265,5562,YMR181C
5560,YMR177W,0.892214069,5563,YMR183C
5560,YMR177W,0.922863644,5564,YMR185W
5560,YMR177W,0.930935942,5565,YMR187C
5560,YMR177W,0.898350671,5566,YMR199W
5560,YMR177W,0.984121176,5567,YMR201C
5560,YMR177W,0.929931530,5568,YMR203W
5560,YMR177W,0.874375361,5569,YMR205C
5560,YMR177W,0.941437713,5570,YMR207C
5560,YMR177W,0.959056611,5571,YMR209C
5560,YMR177W,0.952287873,5572,YNL178W
5560,YMR177W,0.957021653,5573,YNL180C
5561,YMR179W,0.951260005,5562,YMR181C
5561,YMR179W,0.930520928,5564,YMR185W
5561,YMR179W,0.983145306,5565,YMR187C
5561,YMR179W,0.943574732,5567,YMR201C
5561,YMR179W,0.939156501,5568,YMR203W
5561,YMR179W,0.908721175,5569,YMR205C
5561,YMR179W,0.992934428,5570,YMR207C
5561,YMR179W,0.957090250,5572,YNL178W
5561,YMR179W,0.948925853,5573,YNL180C
5562,YMR181C,0.915283714,5563,YMR183C
5562,YMR181C,0.979398209,5564,YMR185W
5562,YMR181C,0.936932979,5565,YMR187C
5562,YMR181C,0.895480850,5567,YMR201C
5562,YMR181C,0.987734790,5568,YMR203W
5562,YMR181C,0.990040601,5569,YMR205C
5562,YMR181C,0.960769683,5570,YMR207C
5562,YMR181C,0.896970670,5572,YNL178W
5562,YMR181C,0.975985554,5573,YNL180C
5563,YMR183C,0.929812246,5564,YMR185W
5563,YMR183C,0.887959891,5566,YMR199W
5563,YMR183C,0.898588011,5567,YMR201C
5563,YMR183C,0.925159833,5568,YMR203W
5563,YMR183C,0.904366187,5569,YMR205C
5563,YMR183C,0.900892741,5571,YMR209C
5563,YMR183C,0.944710961,5573,YNL180C
5564,YMR185W,0.925147680,5565,YMR187C
5564,YMR185W,0.899722600,5567,YMR201C
5564,YMR185W,0.987476386,5568,YMR203W
5564,YMR185W,0.981460670,5569,YMR205C
5564,YMR185W,0.946034634,5570,YMR207C
5564,YMR185W,0.889221312,5571,YMR209C
5564,YMR185W,0.916452004,5572,YNL178W
5564,YMR185W,0.981570427,5573,YNL180C
5565,YMR187C,0.915869593,5567,YMR201C
5565,YMR187C,0.914839923,5568,YMR203W
5565,YMR187C,0.892287057,5569,YMR205C
5565,YMR187C,0.994329863,5570,YMR207C
5565,YMR187C,0.939016416,5572,YNL178W
5565,YMR187C,0.930877566,5573,YNL180C
5566,YMR199W,0.936957156,5567,YMR201C
5566,YMR199W,0.963235930,5571,YMR209C
5566,YMR199W,0.887708206,5573,YNL180C
5567,YMR201C,0.906871361,5568,YMR203W
5567,YMR201C,0.921761491,5570,YMR207C
5567,YMR201C,0.968767344,5571,YMR209C
5567,YMR201C,0.907647678,5572,YNL178W
5567,YMR201C,0.944070889,5573,YNL180C
5568,YMR203W,0.985993199,5569,YMR205C
5568,YMR203W,0.942222204,5570,YMR207C
5568,YMR203W,0.893732763,5571,YMR209C
5568,YMR203W,0.915730717,5572,YNL178W
5568,YMR203W,0.991068769,5573,YNL180C
5569,YMR205C,0.923836675,5570,YMR207C
5569,YMR205C,0.962957048,5573,YNL180C
556,YER091C,0.991422625,557,YER092W
556,YER091C,0.887978497,558,YER093C-A
556,YER091C,0.976868394,559,YER107C
556,YER091C,0.953279707,560,YER110C
556,YER091C,0.956039277,561,YER112W
5570,YMR207C,0.950193307,5572,YNL178W
5570,YMR207C,0.948795653,5573,YNL180C
5571,YMR209C,0.872437597,5572,YNL178W
5571,YMR209C,0.932361811,5573,YNL180C
5572,YNL178W,0.930725682,5573,YNL180C
557,YER092W,0.919879945,558,YER093C-A
557,YER092W,0.983250713,559,YER107C
557,YER092W,0.970464597,560,YER110C
557,YER092W,0.962413731,561,YER112W
5583,YNL212W,0.982651847,5584,YNL226W
558,YER093C-A,0.911628263,559,YER107C
558,YER093C-A,0.899577307,561,YER112W
559,YER107C,0.957552843,560,YER110C
559,YER107C,0.978737733,561,YER112W
5606,YOR005C,0.945962534,5607,YOR007C
5606,YOR005C,0.917993058,5608,YOR020C
5607,YOR007C,0.950217573,5608,YOR020C
560,YER110C,0.915881565,561,YER112W
5620,YOR348C,0.993123463,5621,YOR350C
5620,YOR348C,0.906499103,5622,YOR352W
5620,YOR348C,0.932646099,5623,YOR354C
5620,YOR348C,0.970703646,5624,YOR356W
5620,YOR348C,0.925677762,5625,YOR358W
5621,YOR350C,0.915591380,5622,YOR352W
5621,YOR350C,0.951468923,5623,YOR354C
5621,YOR350C,0.977578817,5624,YOR356W
5621,YOR350C,0.927246521,5625,YOR358W
5622,YOR352W,0.956199056,5623,YOR354C
5622,YOR352W,0.977173722,5625,YOR358W
5623,YOR354C,0.938046306,5624,YOR356W
5623,YOR354C,0.967355874,5625,YOR358W
5624,YOR356W,0.883145833,5625,YOR358W
5627,YOR374W,0.900039037,5628,YOR376W
5631,YOR382W,0.929568898,5632,YPL002C
5631,YOR382W,0.977493492,5633,YPL004C
5632,YPL002C,0.902079762,5633,YPL004C
5632,YPL002C,0.886628394,5634,YPL006W
5638,YPL026C,0.973839981,5639,YPL028W
563,YER116C,0.883745049,564,YER118C
563,YER116C,0.967613908,565,YER131W
563,YER116C,0.986585637,566,YER133W
5645,YAL044W-A,0.977973071,5646,YBL029C-A
5645,YAL044W-A,0.903481389,5647,YBL108C-A
5646,YBL029C-A,0.911969294,5647,YBL108C-A
564,YER118C,0.925421818,565,YER131W
564,YER118C,0.885226831,566,YER133W
565,YER131W,0.947591925,566,YER133W
568,YER137C,0.907704106,569,YER138C
568,YER137C,0.942662641,570,YER139C
568,YER137C,0.900368374,571,YER153C
568,YER137C,0.935874957,572,YER155C
568,YER137C,0.957321156,573,YER157W
568,YER137C,0.925815918,574,YER159C
568,YER137C,0.951867517,576,YER162C
568,YER137C,0.951792741,578,YGL141W
568,YER137C,0.875209609,579,YGL143C
5692,YBR035C,0.918163262,5694,YBR039W
5693,YBR037C,0.893083543,5694,YBR039W
5696,YBR043C,0.968179572,5697,YBR057C
5696,YBR043C,0.959969138,5698,YBR059C
5697,YBR057C,0.958976819,5698,YBR059C
569,YER138C,0.978439287,570,YER139C
569,YER138C,0.960942658,571,YER153C
569,YER138C,0.974528474,572,YER155C
569,YER138C,0.946741366,574,YER159C
569,YER138C,0.991517317,575,YER160C
569,YER138C,0.982678905,576,YER162C
569,YER138C,0.951507125,577,YGL139W
569,YER138C,0.941622831,578,YGL141W
5702,YBR067C,0.928684526,5704,YBR083W
5702,YBR067C,0.969409614,5706,YBR086C
5702,YBR067C,0.880605918,5709,YBR103W
5702,YBR067C,0.906702888,5710,YBR105C
5703,YBR081C,0.925694165,5705,YBR084W
5703,YBR081C,0.889364006,5710,YBR105C
5704,YBR083W,0.886716424,5705,YBR084W
5704,YBR083W,0.926916466,5706,YBR086C
5704,YBR083W,0.978500353,5709,YBR103W
5705,YBR084W,0.874483615,5706,YBR086C
5705,YBR084W,0.934701203,5709,YBR103W
5705,YBR084W,0.900354638,5710,YBR105C
5706,YBR086C,0.918017410,5709,YBR103W
5706,YBR086C,0.931272401,5710,YBR105C
570,YER139C,0.970560129,571,YER153C
570,YER139C,0.960632557,572,YER155C
570,YER139C,0.935066697,573,YER157W
570,YER139C,0.943610140,574,YER159C
570,YER139C,0.959155665,575,YER160C
570,YER139C,0.982991700,576,YER162C
570,YER139C,0.937757199,577,YGL139W
570,YER139C,0.955806198,578,YGL141W
5712,YBR109C,0.974037315,5713,YBR111C
571,YER153C,0.953970006,572,YER155C
571,YER153C,0.924363111,573,YER157W
571,YER153C,0.947240237,574,YER159C
571,YER153C,0.952569215,575,YER160C
571,YER153C,0.973658776,576,YER162C
571,YER153C,0.961013729,577,YGL139W
571,YER153C,0.963240672,578,YGL141W
5724,YCR075C,0.874885929,5725,YCR077C
5727,YCR094W,0.896843166,5728,YCR096C
572,YER155C,0.885417298,573,YER157W
572,YER155C,0.985000380,574,YER159C
572,YER155C,0.957859215,575,YER160C
572,YER155C,0.992277597,576,YER162C
572,YER155C,0.940192357,577,YGL139W
572,YER155C,0.970268016,578,YGL141W
5733,YDL010W,0.962950995,5734,YDL012C
573,YER157W,0.877753024,574,YER159C
573,YER157W,0.917695645,576,YER162C
573,YER157W,0.950613549,578,YGL141W
573,YER157W,0.895938672,579,YGL143C
5741,YDR071C,0.950464408,5742,YDR073W
5741,YDR071C,0.887585363,5743,YDR075W
5741,YDR071C,0.908379793,5744,YDR077W
5742,YDR073W,0.937161760,5743,YDR075W
5748,YDR097C,0.926099769,5750,YDR099W
5748,YDR097C,0.913627879,5751,YDR113C
5748,YDR097C,0.881724445,5753,YDR117C
5748,YDR097C,0.881810612,5755,YDR121W
5749,YDR098C-A,0.919592423,5750,YDR099W
574,YER159C,0.925426313,575,YER160C
574,YER159C,0.980777602,576,YER162C
574,YER159C,0.926345502,577,YGL139W
574,YER159C,0.960876162,578,YGL141W
5750,YDR099W,0.916618552,5752,YDR115W
5750,YDR099W,0.927740494,5753,YDR117C
5751,YDR113C,0.872990325,5752,YDR115W
5751,YDR113C,0.891473471,5755,YDR121W
5752,YDR115W,0.882820608,5755,YDR121W
5753,YDR117C,0.886166992,5755,YDR121W
5754,YDR119W,0.889575876,5755,YDR121W
5757,YDR137W,0.877327902,5758,YDR139C
5757,YDR137W,0.923343679,5759,YDR141C
5757,YDR137W,0.940167386,5761,YDR145W
5757,YDR137W,0.930319709,5762,YDR147W
5757,YDR137W,0.878655523,5763,YDR433W
5758,YDR139C,0.892138140,5759,YDR141C
5758,YDR139C,0.951924626,5761,YDR145W
5758,YDR139C,0.895031830,5762,YDR147W
5758,YDR139C,0.932756451,5763,YDR433W
5758,YDR139C,0.918953578,5764,YDR435C
5759,YDR141C,0.979506982,5761,YDR145W
5759,YDR141C,0.924338187,5762,YDR147W
5759,YDR141C,0.929709272,5763,YDR433W
5759,YDR141C,0.878041820,5764,YDR435C
575,YER160C,0.965509229,576,YER162C
575,YER160C,0.969884916,577,YGL139W
575,YER160C,0.905318129,578,YGL141W
5761,YDR145W,0.944871603,5762,YDR147W
5761,YDR145W,0.943544419,5763,YDR433W
5761,YDR145W,0.898637437,5764,YDR435C
5762,YDR147W,0.900755629,5763,YDR433W
5762,YDR147W,0.901103310,5764,YDR435C
5763,YDR433W,0.962798015,5764,YDR435C
5769,YDR457W,0.873328439,5771,YDR461W
5769,YDR457W,0.958376283,5772,YDR463W
576,YER162C,0.952599938,577,YGL139W
576,YER162C,0.974972088,578,YGL141W
5771,YDR461W,0.921478950,5772,YDR463W
5775,YDR481C,0.985801087,5776,YDR483W
5775,YDR481C,0.939311530,5777,YDR485C
5775,YDR481C,0.884685545,5778,YDR487C
5776,YDR483W,0.906729837,5777,YDR485C
5776,YDR483W,0.885927029,5778,YDR487C
5777,YDR485C,0.912917854,5778,YDR487C
577,YGL139W,0.892109499,578,YGL141W
578,YGL141W,0.882034610,579,YGL143C
5792,YER185W,0.979827646,5793,YFL006W
5797,YFL013C,0.928533533,5798,YFL014W
5797,YFL013C,0.912399167,5799,YFL027C
5797,YFL013C,0.941415730,5800,YFL029C
5798,YFL014W,0.939921087,5799,YFL027C
5798,YFL014W,0.949107465,5800,YFL029C
5799,YFL027C,0.919640014,5800,YFL029C
57,YBR251W,0.958294026,58,YBR253W
57,YBR251W,0.891725343,60,YBR257W
57,YBR251W,0.883300841,61,YBR271W
57,YBR251W,0.948690910,63,YBR275C
5804,YFL036W,0.898175298,5805,YFL050C
5807,YFL054C,0.939334412,5808,YFL056C
5807,YFL054C,0.876225236,5813,YGL237C
5808,YFL056C,0.887059115,5809,YFL058W
5808,YFL056C,0.892575499,5811,YGL233W
5808,YFL056C,0.959836615,5813,YGL237C
5809,YFL058W,0.879070271,5810,YFL060C
5809,YFL058W,0.903912043,5811,YGL233W
5811,YGL233W,0.887781166,5813,YGL237C
581,YGL147C,0.969565420,582,YGL149W
581,YGL147C,0.948940761,583,YGL163C
581,YGL147C,0.879893117,584,YGL165C
581,YGL147C,0.972079029,585,YGL167C
581,YGL147C,0.897267578,586,YGL169W
581,YGL147C,0.950425455,587,YGL171W
581,YGL147C,0.966621308,588,YGL173C
581,YGL147C,0.986904942,589,YGL187C
581,YGL147C,0.948611142,590,YGL189C
581,YGL147C,0.965303652,591,YGL191W
581,YGL147C,0.947199348,592,YGL193C
581,YGL147C,0.976415529,594,YGL197W
581,YGL147C,0.931023941,595,YGL211W
581,YGL147C,0.935857655,596,YGL213C
581,YGL147C,0.949467309,597,YGL215W
581,YGL147C,0.972812645,599,YGL219C
581,YGL147C,0.925219566,600,YGL221C
581,YGL147C,0.883354229,601,YGR248W
581,YGL147C,0.986188215,602,YGR250C
581,YGL147C,0.906868214,603,YGR252W
581,YGL147C,0.983381998,604,YGR254W
581,YGL147C,0.987329755,605,YGR256W
5824,YGR020C,0.922890963,5825,YGR022C
5827,YGR026W,0.912253251,5828,YGR027W-A
582,YGL149W,0.958629228,583,YGL163C
582,YGL149W,0.923736480,585,YGL167C
582,YGL149W,0.906379479,586,YGL169W
582,YGL149W,0.989660091,587,YGL171W
582,YGL149W,0.932971979,588,YGL173C
582,YGL149W,0.963963410,589,YGL187C
582,YGL149W,0.884234473,590,YGL189C
582,YGL149W,0.949275570,591,YGL191W
582,YGL149W,0.928936186,592,YGL193C
582,YGL149W,0.964803642,594,YGL197W
582,YGL149W,0.972049540,595,YGL211W
582,YGL149W,0.927290695,597,YGL215W
582,YGL149W,0.946582782,599,YGL219C
582,YGL149W,0.897520036,600,YGL221C
582,YGL149W,0.960364623,602,YGR250C
582,YGL149W,0.929393535,603,YGR252W
582,YGL149W,0.967457372,604,YGR254W
582,YGL149W,0.938737062,605,YGR256W
5833,YGR046W,0.947486315,5836,YHL047C
5833,YGR046W,0.954359526,5837,YHL049C
5833,YGR046W,0.960403773,5841,YHR017W
5833,YGR046W,0.959867251,5842,YHR019C
5833,YGR046W,0.885403683,5843,YHR021C
5834,YGR048W,0.956647605,5838,YHR001W
5834,YGR048W,0.966571605,5840,YHR004C
5836,YHL047C,0.913203982,5837,YHL049C
5836,YHL047C,0.907444971,5838,YHR001W
5836,YHL047C,0.916075489,5839,YHR002W
5836,YHL047C,0.905940786,5840,YHR004C
5836,YHL047C,0.980449415,5841,YHR017W
5836,YHL047C,0.967676950,5842,YHR019C
5836,YHL047C,0.932401210,5843,YHR021C
5837,YHL049C,0.949503061,5841,YHR017W
5837,YHL049C,0.951097418,5842,YHR019C
5838,YHR001W,0.945316671,5840,YHR004C
5838,YHR001W,0.915368146,5841,YHR017W
5838,YHR001W,0.892985241,5842,YHR019C
5839,YHR002W,0.925131193,5841,YHR017W
5839,YHR002W,0.904165380,5842,YHR019C
5839,YHR002W,0.899293145,5843,YHR021C
583,YGL163C,0.961638245,585,YGL167C
583,YGL163C,0.960571496,586,YGL169W
583,YGL163C,0.959610594,587,YGL171W
583,YGL163C,0.968317549,588,YGL173C
583,YGL163C,0.967539182,589,YGL187C
583,YGL163C,0.933778254,590,YGL189C
583,YGL163C,0.984261417,591,YGL191W
583,YGL163C,0.972267407,592,YGL193C
583,YGL163C,0.892147625,593,YGL195W
583,YGL163C,0.984160792,594,YGL197W
583,YGL163C,0.972306866,595,YGL211W
583,YGL163C,0.907120238,596,YGL213C
583,YGL163C,0.943796256,597,YGL215W
583,YGL163C,0.965702955,599,YGL219C
583,YGL163C,0.944501256,600,YGL221C
583,YGL163C,0.976631292,602,YGR250C
583,YGL163C,0.968242501,603,YGR252W
583,YGL163C,0.930207257,604,YGR254W
583,YGL163C,0.932551643,605,YGR256W
5840,YHR004C,0.901349630,5841,YHR017W
5840,YHR004C,0.902816428,5842,YHR019C
5840,YHR004C,0.938774558,5843,YHR021C
5841,YHR017W,0.993454951,5842,YHR019C
5841,YHR017W,0.948818525,5843,YHR021C
5842,YHR019C,0.962659923,5843,YHR021C
5845,YHR024C,0.899510356,5846,YHR026W
5845,YHR024C,0.944295663,5847,YHR039C-A
5845,YHR024C,0.904393257,5851,YHR047C
5845,YHR024C,0.964506027,5854,YHR064C
5846,YHR026W,0.965362762,5847,YHR039C-A
5846,YHR026W,0.900932693,5849,YHR043C
5846,YHR026W,0.946299904,5851,YHR047C
5846,YHR026W,0.927958054,5854,YHR064C
5847,YHR039C-A,0.906843854,5851,YHR047C
5847,YHR039C-A,0.974768578,5854,YHR064C
5848,YHR041C,0.879285719,5851,YHR047C
5849,YHR043C,0.882752827,5851,YHR047C
584,YGL165C,0.882883541,585,YGL167C
584,YGL165C,0.877374842,586,YGL169W
584,YGL165C,0.893889561,589,YGL187C
584,YGL165C,0.941514810,590,YGL189C
584,YGL165C,0.889512660,600,YGL221C
584,YGL165C,0.891373876,604,YGR254W
5850,YHR045W,0.994423120,5852,YHR049C-A
5851,YHR047C,0.882415565,5854,YHR064C
5857,YHR070W,0.921977630,5858,YHR072W
585,YGL167C,0.922769924,586,YGL169W
585,YGL167C,0.900178148,587,YGL171W
585,YGL167C,0.986352649,588,YGL173C
585,YGL167C,0.972189170,589,YGL187C
585,YGL167C,0.964846608,590,YGL189C
585,YGL167C,0.976420094,591,YGL191W
585,YGL167C,0.976589814,592,YGL193C
585,YGL167C,0.976735148,594,YGL197W
585,YGL167C,0.906062905,595,YGL211W
585,YGL167C,0.953929948,596,YGL213C
585,YGL167C,0.958649229,597,YGL215W
585,YGL167C,0.967856396,599,YGL219C
585,YGL167C,0.949210799,600,YGL221C
585,YGL167C,0.900708521,601,YGR248W
585,YGL167C,0.982628698,602,YGR250C
585,YGL167C,0.916453199,603,YGR252W
585,YGL167C,0.932520783,604,YGR254W
585,YGL167C,0.974344592,605,YGR256W
5862,YIL151C,0.986528427,5863,YIL153W
5862,YIL151C,0.902508489,5864,YIL155C
5863,YIL153W,0.899281350,5864,YIL155C
5867,YIL173W,0.915393235,5872,YIR018W
5869,YIL177C,0.987606678,5871,YIR016W
5869,YIL177C,0.887738037,5872,YIR018W
586,YGL169W,0.911037361,587,YGL171W
586,YGL169W,0.928079728,588,YGL173C
586,YGL169W,0.909729377,589,YGL187C
586,YGL169W,0.915249588,590,YGL189C
586,YGL169W,0.939712239,591,YGL191W
